湖南央视综合,#genre#
游戏风云,http://cdn.u55u.cn/migu.php?id=yxfy
最强综艺趴,http://cdn.u55u.cn/migu.php?id=zqzyp


CCTV1,http://test.jdshipin.com:8880/ysp.php?id=cctv1
CCTV2,http://test.jdshipin.com:8880/ysp.php?id=cctv2
CCTV3,http://test.jdshipin.com:8880/ysp.php?id=cctv3
CCTV4,http://test.jdshipin.com:8880/ysp.php?id=cctv4
CCTV5,http://test.jdshipin.com:8880/ysp.php?id=cctv5
CCTV5+,http://test.jdshipin.com:8880/ysp.php?id=cctv5p
CCTV6,http://test.jdshipin.com:8880/ysp.php?id=cctv6
CCTV7,http://test.jdshipin.com:8880/ysp.php?id=cctv7
CCTV8,http://test.jdshipin.com:8880/ysp.php?id=cctv8
CCTV9,http://test.jdshipin.com:8880/ysp.php?id=cctv9
CCTV10,http://test.jdshipin.com:8880/ysp.php?id=cctv10
CCTV11,http://test.jdshipin.com:8880/ysp.php?id=cctv11
CCTV12,http://test.jdshipin.com:8880/ysp.php?id=cctv12
CCTV13,http://test.jdshipin.com:8880/ysp.php?id=cctv13
CCTV14,http://test.jdshipin.com:8880/ysp.php?id=cctv14
CCTV15,http://test.jdshipin.com:8880/ysp.php?id=cctv15
CCTV16,http://test.jdshipin.com:8880/ysp.php?id=cctv16
CCTV17,http://test.jdshipin.com:8880/ysp.php?id=cctv17
安徽卫视,http://test.jdshipin.com:8880/ysp.php?id=ahws
北京卫视,http://test.jdshipin.com:8880/ysp.php?id=bjws
重庆卫视,http://test.jdshipin.com:8880/ysp.php?id=cqws
东方卫视,http://test.jdshipin.com:8880/ysp.php?id=dfws
东南卫视,http://test.jdshipin.com:8880/ysp.php?id=dnws
广东卫视,http://test.jdshipin.com:8880/ysp.php?id=gdws
广西卫视,http://test.jdshipin.com:8880/ysp.php?id=gxws
贵州卫视,http://test.jdshipin.com:8880/ysp.php?id=gzws
海南卫视,http://test.jdshipin.com:8880/ysp.php?id=hinws
河北卫视,http://test.jdshipin.com:8880/ysp.php?id=hbws
河南卫视,http://test.jdshipin.com:8880/ysp.php?id=hnws
黑龙江卫视,http://test.jdshipin.com:8880/ysp.php?id=hljws
湖北卫视,http://test.jdshipin.com:8880/ysp.php?id=hubws
湖南卫视,http://test.jdshipin.com:8880/ysp.php?id=hunws
江苏卫视,http://test.jdshipin.com:8880/ysp.php?id=jsws
江西卫视,http://test.jdshipin.com:8880/ysp.php?id=jxws
辽宁卫视,http://test.jdshipin.com:8880/ysp.php?id=lnws
山东卫视,http://test.jdshipin.com:8880/ysp.php?id=sdws
深圳卫视,http://test.jdshipin.com:8880/ysp.php?id=szws
四川卫视,http://test.jdshipin.com:8880/ysp.php?id=scws
天津卫视,http://test.jdshipin.com:8880/ysp.php?id=tjws
新疆卫视,http://test.jdshipin.com:8880/ysp.php?id=xjws
浙江卫视,http://test.jdshipin.com:8880/ysp.php?id=zjws


CCTV1,http://zy.otioi.cn/live/cqyx.php?token=0VkiaCZthP&id=cctv1
CCTV2,http://zy.otioi.cn/live/cqyx.php?token=0VkiaCZthP&id=cctv2
CCTV3,http://zy.otioi.cn/live/cqyx.php?token=0VkiaCZthP&id=cctv3
CCTV4,http://zy.otioi.cn/live/cqyx.php?token=0VkiaCZthP&id=cctv4
CCTV5,http://zy.otioi.cn/live/cqyx.php?token=0VkiaCZthP&id=cctv5
CCTV5+,http://zy.otioi.cn/live/cqyx.php?token=0VkiaCZthP&id=cctv5p
CCTV6,http://zy.otioi.cn/live/cqyx.php?token=0VkiaCZthP&id=cctv6
CCTV7,http://zy.otioi.cn/live/cqyx.php?token=0VkiaCZthP&id=cctv7
CCTV8,http://zy.otioi.cn/live/cqyx.php?token=0VkiaCZthP&id=cctv8
CCTV9,http://zy.otioi.cn/live/cqyx.php?token=0VkiaCZthP&id=cctv9
CCTV10,http://zy.otioi.cn/live/cqyx.php?token=0VkiaCZthP&id=cctv10
CCTV11,http://zy.otioi.cn/live/cqyx.php?token=0VkiaCZthP&id=cctv11
CCTV12,http://zy.otioi.cn/live/cqyx.php?token=0VkiaCZthP&id=cctv12
CCTV13,http://zy.otioi.cn/live/cqyx.php?token=0VkiaCZthP&id=cctv13
CCTV14,http://zy.otioi.cn/live/cqyx.php?token=0VkiaCZthP&id=cctv14
CCTV15,http://zy.otioi.cn/live/cqyx.php?token=0VkiaCZthP&id=cctv15
CCTV16,http://zy.otioi.cn/live/cqyx.php?token=0VkiaCZthP&id=cctv16
CCTV17,http://zy.otioi.cn/live/cqyx.php?token=0VkiaCZthP&id=cctv17
兵器科技,http://zy.otioi.cn/live/cqyx.php?token=0VkiaCZthP&id=bqkj
第一剧场,http://zy.otioi.cn/live/cqyx.php?token=0VkiaCZthP&id=dyjc
怀旧剧场,http://zy.otioi.cn/live/cqyx.php?token=0VkiaCZthP&id=hjjc
风云剧场,http://zy.otioi.cn/live/cqyx.php?token=0VkiaCZthP&id=fyjc
风云音乐,http://zy.otioi.cn/live/cqyx.php?token=0VkiaCZthP&id=fyyy
风云足球,http://zy.otioi.cn/live/cqyx.php?token=0VkiaCZthP&id=fyzq
央视文化精品,http://zy.otioi.cn/live/cqyx.php?token=0VkiaCZthP&id=whjp
女性时尚,http://zy.otioi.cn/live/cqyx.php?token=0VkiaCZthP&id=nxss
高尔夫网球,http://zy.otioi.cn/live/cqyx.php?token=0VkiaCZthP&id=gefwq
央视台球,http://zy.otioi.cn/live/cqyx.php?token=0VkiaCZthP&id=ystq
央广购物,http://zy.otioi.cn/live/cqyx.php?token=0VkiaCZthP&id=yggw
中视购物,http://zy.otioi.cn/live/cqyx.php?token=0VkiaCZthP&id=zsgw
中学生,http://zy.otioi.cn/live/cqyx.php?token=0VkiaCZthP&id=zxs
发现之旅,http://zy.otioi.cn/live/cqyx.php?token=0VkiaCZthP&id=fxzl
老故事,http://zy.otioi.cn/live/cqyx.php?token=0VkiaCZthP&id=lgs
书画,http://zy.otioi.cn/live/cqyx.php?token=0VkiaCZthP&id=sh
中国天气,http://zy.otioi.cn/live/cqyx.php?token=0VkiaCZthP&id=zgtq
CGTN,http://zy.otioi.cn/live/cqyx.php?token=0VkiaCZthP&id=cgtn
CETV1,http://zy.otioi.cn/live/cqyx.php?token=0VkiaCZthP&id=cetv1
CETV4,http://zy.otioi.cn/live/cqyx.php?token=0VkiaCZthP&id=cetv4
CETV早期教育,http://zy.otioi.cn/live/cqyx.php?token=0VkiaCZthP&id=zqjy
CHC高清电影,http://zy.otioi.cn/live/cqyx.php?token=0VkiaCZthP&id=chcgq
CHC动作电影,http://zy.otioi.cn/live/cqyx.php?token=0VkiaCZthP&id=chcdz
CHC家庭影院,http://zy.otioi.cn/live/cqyx.php?token=0VkiaCZthP&id=chcjt
安徽卫视,http://zy.otioi.cn/live/cqyx.php?token=0VkiaCZthP&id=ahws
北京卫视,http://zy.otioi.cn/live/cqyx.php?token=0VkiaCZthP&id=bjws
兵团卫视,http://zy.otioi.cn/live/cqyx.php?token=0VkiaCZthP&id=btws
重庆卫视,http://zy.otioi.cn/live/cqyx.php?token=0VkiaCZthP&id=cqws
东方卫视,http://zy.otioi.cn/live/cqyx.php?token=0VkiaCZthP&id=dfws
东南卫视,http://zy.otioi.cn/live/cqyx.php?token=0VkiaCZthP&id=dnws
广东卫视,http://zy.otioi.cn/live/cqyx.php?token=0VkiaCZthP&id=gdws
广西卫视,http://zy.otioi.cn/live/cqyx.php?token=0VkiaCZthP&id=gxws
贵州卫视,http://zy.otioi.cn/live/cqyx.php?token=0VkiaCZthP&id=gzws
海南卫视,http://zy.otioi.cn/live/cqyx.php?token=0VkiaCZthP&id=hinws
河北卫视,http://zy.otioi.cn/live/cqyx.php?token=0VkiaCZthP&id=hbws
河南卫视,http://zy.otioi.cn/live/cqyx.php?token=0VkiaCZthP&id=hnws
黑龙江卫视,http://zy.otioi.cn/live/cqyx.php?token=0VkiaCZthP&id=hljws
湖北卫视,http://zy.otioi.cn/live/cqyx.php?token=0VkiaCZthP&id=hubws
湖南卫视,http://zy.otioi.cn/live/cqyx.php?token=0VkiaCZthP&id=hunws
吉林卫视,http://zy.otioi.cn/live/cqyx.php?token=0VkiaCZthP&id=jlws
江苏卫视,http://zy.otioi.cn/live/cqyx.php?token=0VkiaCZthP&id=jsws
江西卫视,http://zy.otioi.cn/live/cqyx.php?token=0VkiaCZthP&id=jxws
辽宁卫视,http://zy.otioi.cn/live/cqyx.php?token=0VkiaCZthP&id=lnws
内蒙古卫视,http://zy.otioi.cn/live/cqyx.php?token=0VkiaCZthP&id=nmws
宁夏卫视,http://zy.otioi.cn/live/cqyx.php?token=0VkiaCZthP&id=nxws
青海卫视,http://zy.otioi.cn/live/cqyx.php?token=0VkiaCZthP&id=qhws
三沙卫视,http://zy.otioi.cn/live/cqyx.php?token=0VkiaCZthP&id=ssws
山西卫视,http://zy.otioi.cn/live/cqyx.php?token=0VkiaCZthP&id=sxiws
深圳卫视,http://zy.otioi.cn/live/cqyx.php?token=0VkiaCZthP&id=szws
四川卫视,http://zy.otioi.cn/live/cqyx.php?token=0VkiaCZthP&id=scws
天津卫视,http://zy.otioi.cn/live/cqyx.php?token=0VkiaCZthP&id=tjws
西藏卫视,http://zy.otioi.cn/live/cqyx.php?token=0VkiaCZthP&id=xzws
新疆卫视,http://zy.otioi.cn/live/cqyx.php?token=0VkiaCZthP&id=xjws
云南卫视,http://zy.otioi.cn/live/cqyx.php?token=0VkiaCZthP&id=ynws
浙江卫视,http://zy.otioi.cn/live/cqyx.php?token=0VkiaCZthP&id=zjws
北京纪实科教,http://zy.otioi.cn/live/cqyx.php?token=0VkiaCZthP&id=bjjskj
北京卡酷,http://zy.otioi.cn/live/cqyx.php?token=0VkiaCZthP&id=bjkk
重庆新闻,http://zy.otioi.cn/live/cqyx.php?token=0VkiaCZthP&id=cqxw
重庆科教,http://zy.otioi.cn/live/cqyx.php?token=0VkiaCZthP&id=cqkj
重庆影视,http://zy.otioi.cn/live/cqyx.php?token=0VkiaCZthP&id=cqys
重庆文体娱乐,http://zy.otioi.cn/live/cqyx.php?token=0VkiaCZthP&id=cqwtyl
重庆少儿,http://zy.otioi.cn/live/cqyx.php?token=0VkiaCZthP&id=cqse
重庆时尚生活,http://zy.otioi.cn/live/cqyx.php?token=0VkiaCZthP&id=cqsssh
重庆新农村,http://zy.otioi.cn/live/cqyx.php?token=0VkiaCZthP&id=cqxnc
重庆社会与法,http://zy.otioi.cn/live/cqyx.php?token=0VkiaCZthP&id=cqshyf
重庆移动,http://zy.otioi.cn/live/cqyx.php?token=0VkiaCZthP&id=cqyd
重庆汽摩,http://zy.otioi.cn/live/cqyx.php?token=0VkiaCZthP&id=cqqm
重广融媒,http://zy.otioi.cn/live/cqyx.php?token=0VkiaCZthP&id=cgrm
重庆合川综合,http://zy.otioi.cn/live/cqyx.php?token=0VkiaCZthP&id=hczh
重庆长寿综合,http://zy.otioi.cn/live/cqyx.php?token=0VkiaCZthP&id=cszh
重庆酉阳综合,http://zy.otioi.cn/live/cqyx.php?token=0VkiaCZthP&id=yyzh
重庆云阳综合,http://zy.otioi.cn/live/cqyx.php?token=0VkiaCZthP&id=yunyzh
重庆铜梁综合,http://zy.otioi.cn/live/cqyx.php?token=0VkiaCZthP&id=tlzh
中华特产,http://zy.otioi.cn/live/cqyx.php?token=0VkiaCZthP&id=zhtc
生态环境,http://zy.otioi.cn/live/cqyx.php?token=0VkiaCZthP&id=sthj
四海钓鱼,http://zy.otioi.cn/live/cqyx.php?token=0VkiaCZthP&id=shdy
车迷频道,http://zy.otioi.cn/live/cqyx.php?token=0VkiaCZthP&id=cmpd
百姓健康,http://zy.otioi.cn/live/cqyx.php?token=0VkiaCZthP&id=bxjk
环球奇观,http://zy.otioi.cn/live/cqyx.php?token=0VkiaCZthP&id=hqqg
环球旅游,http://zy.otioi.cn/live/cqyx.php?token=0VkiaCZthP&id=hqly
优优宝贝,http://zy.otioi.cn/live/cqyx.php?token=0VkiaCZthP&id=yybb
东方财经,http://zy.otioi.cn/live/cqyx.php?token=0VkiaCZthP&id=dfcj
欢笑剧场,http://zy.otioi.cn/live/cqyx.php?token=0VkiaCZthP&id=hxjc
都市剧场,http://zy.otioi.cn/live/cqyx.php?token=0VkiaCZthP&id=dsjc
魅力足球,http://zy.otioi.cn/live/cqyx.php?token=0VkiaCZthP&id=mlxq
动漫秀场,http://zy.otioi.cn/live/cqyx.php?token=0VkiaCZthP&id=dmxc
游戏风云,http://zy.otioi.cn/live/cqyx.php?token=0VkiaCZthP&id=yxfy
生活时尚,http://zy.otioi.cn/live/cqyx.php?token=0VkiaCZthP&id=shss
法治天地,http://zy.otioi.cn/live/cqyx.php?token=0VkiaCZthP&id=fztd
金色学堂,http://zy.otioi.cn/live/cqyx.php?token=0VkiaCZthP&id=jsxt
爱看导视,http://zy.otioi.cn/live/cqyx.php?token=0VkiaCZthP&id=akds
家有购物,http://zy.otioi.cn/live/cqyx.php?token=0VkiaCZthP&id=jygw
新动漫,http://zy.otioi.cn/live/cqyx.php?token=0VkiaCZthP&id=xdm
证券服务,http://zy.otioi.cn/live/cqyx.php?token=0VkiaCZthP&id=zqfw
山东教育,http://zy.otioi.cn/live/cqyx.php?token=0VkiaCZthP&id=sdjy
收藏天下,http://zy.otioi.cn/live/cqyx.php?token=0VkiaCZthP&id=sctx
国学频道,http://zy.otioi.cn/live/cqyx.php?token=0VkiaCZthP&id=gxpd
快乐垂钓,http://zy.otioi.cn/live/cqyx.php?token=0VkiaCZthP&id=klcd
金鹰卡通,http://zy.otioi.cn/live/cqyx.php?token=0VkiaCZthP&id=jykt
先锋乒羽,http://zy.otioi.cn/live/cqyx.php?token=0VkiaCZthP&id=xfpy
风尚购物,http://zy.otioi.cn/live/cqyx.php?token=0VkiaCZthP&id=fsgw
财富天下,http://zy.otioi.cn/live/cqyx.php?token=0VkiaCZthP&id=cftx
天元围棋,http://zy.otioi.cn/live/cqyx.php?token=0VkiaCZthP&id=tywq
摄影频道,http://zy.otioi.cn/live/cqyx.php?token=0VkiaCZthP&id=sypd
求索纪录,http://zy.otioi.cn/live/cqyx.php?token=0VkiaCZthP&id=qsjl
重温经典,http://zy.otioi.cn/live/cqyx.php?token=0VkiaCZthP&id=cwjd


CCTV5,http://39.134.66.66/PLTV/88888888/224/3221225818/index.m3u8
CCTV5+,http://39.134.66.66/PLTV/88888888/224/3221225507/index.m3u8
CCTV移动,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/649e19038fa74514ab3f00febbcd6de0/1200.m3u8
安徽体育,http://112.30.194.221:20080/live/c41f112b83f644ddb082669501c8ecd3/hls.m3u8

北京频道,#genre#
北京卫视,https://live-pc.xuexi.cn/merged/bjtv_merge_qhd.m3u8?auth_key=1709659606-0-17096056058203006-d7037ef7fb25027c67edf09fa67d4b24&yid=17096056058203006#http://adsl03.ccj.gohome.link:55556/rtp/239.3.1.241:8000
北京新闻,http://live.funhillrm.com/5/sd/live.m3u8?zbeid#http://live.funhillrm.com/5/sd/live.m3u8
北京影视标清,http://58.216.17.180/downflv.brtvcloud.com/hyyhuyu/drtctv.m3u8
石景山有线,http://live.sjsrm.com/bjsjs/sd/live.m3u8?zbeid#http://live.sjsrm.com/bjsjs/sd/live.m3u8
顺义电视台,https://livebjsy.chinamcache.com/live/zb02.m3u8#https://livebjsy.chinamcache.com/live/zb01.m3u8
BRTV新闻,http://live.funhillrm.com/5/sd/live.m3u8
房山无线频道,http://live.funhillrm.com/2/sd/live.m3u8#http://live.funhillrm.com/2/sd/live.m3u8?zbeid
石景山有线,http://live.sjsrm.com/bjsjs/sd/live.m3u8?zbeid
石景山电视,https://live.sjsrm.com/bjsjs/sd/live.m3u8
房山区电视,https://live.funhillrm.com/2/sd/live.m3u8
北京卫视,http://adsl03.ccj.gohome.link:55556/rtp/239.3.1.241:8000#http://61.240.39.46:8083/rtp/226.0.2.177:9328

广东东莞电信,#genre#

CCTV1,http://59.36.182.134:9999/newlive/live/hls/2/live.m3u8
CCTV2,http://59.36.182.134:9999/newlive/live/hls/3/live.m3u8
CCTV3,http://59.36.182.134:9999/newlive/live/hls/4/live.m3u8
CCTV4,http://59.36.182.134:9999/newlive/live/hls/5/live.m3u8
CCTV5,http://59.36.182.134:9999/newlive/live/hls/6/live.m3u8
CCTV5+,http://59.36.182.134:9999/newlive/live/hls/7/live.m3u8
CCTV6,http://59.36.182.134:9999/newlive/live/hls/8/live.m3u8
CCTV7,http://59.36.182.134:9999/newlive/live/hls/9/live.m3u8
CCTV8,http://59.36.182.134:9999/newlive/live/hls/10/live.m3u8
CCTV9,http://59.36.182.134:9999/newlive/live/hls/11/live.m3u8
CCTV10,http://59.36.182.134:9999/newlive/live/hls/12/live.m3u8
CCTV11,http://59.36.182.134:9999/newlive/live/hls/13/live.m3u8
CCTV12,http://59.36.182.134:9999/newlive/live/hls/14/live.m3u8
CCTV13,http://59.36.182.134:9999/newlive/live/hls/15/live.m3u8
CCTV14,http://59.36.182.134:9999/newlive/live/hls/16/live.m3u8
CCTV15,http://59.36.182.134:9999/newlive/live/hls/17/live.m3u8
CCTV16,http://59.36.182.134:9999/newlive/live/hls/120/live.m3u8
CCTV17,http://59.36.182.134:9999/newlive/live/hls/121/live.m3u8
CGTN,http://59.36.182.134:9999/newlive/live/hls/18/live.m3u8
云南卫视,http://59.36.182.134:9999/newlive/live/hls/19/live.m3u8
陕西卫视,http://59.36.182.134:9999/newlive/live/hls/20/live.m3u8
山西卫视,http://59.36.182.134:9999/newlive/live/hls/21/live.m3u8
内蒙古卫视,http://59.36.182.134:9999/newlive/live/hls/22/live.m3u8
青海卫视,http://59.36.182.134:9999/newlive/live/hls/23/live.m3u8
海南卫视,http://59.36.182.134:9999/newlive/live/hls/24/live.m3u8
宁夏卫视,http://59.36.182.134:9999/newlive/live/hls/25/live.m3u8
广东卫视,http://59.36.182.134:9999/newlive/live/hls/26/live.m3u8
广东体育,http://59.36.182.134:9999/newlive/live/hls/26/live.m3u8
嘉佳卡通,http://59.36.182.134:9999/newlive/live/hls/27/live.m3u8
云南卫视,http://59.36.182.134:9999/newlive/live/hls/28/live.m3u8
湖南卫视,http://59.36.182.134:9999/newlive/live/hls/29/live.m3u8
浙江卫视,http://59.36.182.134:9999/newlive/live/hls/30/live.m3u8
江苏卫视,http://59.36.182.134:9999/newlive/live/hls/31/live.m3u8
北京卫视,http://59.36.182.134:9999/newlive/live/hls/32/live.m3u8
深圳卫视,http://59.36.182.134:9999/newlive/live/hls/33/live.m3u8
黑龙江卫视,http://59.36.182.134:9999/newlive/live/hls/34/live.m3u8
湖北卫视,http://59.36.182.134:9999/newlive/live/hls/35/live.m3u8
天津卫视,http://59.36.182.134:9999/newlive/live/hls/36/live.m3u8
山东卫视,http://59.36.182.134:9999/newlive/live/hls/37/live.m3u8
东方卫视,http://59.36.182.134:9999/newlive/live/hls/38/live.m3u8
辽宁卫视,http://59.36.182.134:9999/newlive/live/hls/39/live.m3u8
四川卫视,http://59.36.182.134:9999/newlive/live/hls/40/live.m3u8
重庆卫视,http://59.36.182.134:9999/newlive/live/hls/41/live.m3u8
安徽卫视,http://59.36.182.134:9999/newlive/live/hls/42/live.m3u8
贵州卫视,http://59.36.182.134:9999/newlive/live/hls/43/live.m3u8
东南卫视,http://59.36.182.134:9999/newlive/live/hls/44/live.m3u8
河北卫视,http://59.36.182.134:9999/newlive/live/hls/45/live.m3u8
江西卫视,http://59.36.182.134:9999/newlive/live/hls/46/live.m3u8
吉林卫视,http://59.36.182.134:9999/newlive/live/hls/47/live.m3u8
广西卫视,http://59.36.182.134:9999/newlive/live/hls/48/live.m3u8
河南卫视,http://59.36.182.134:9999/newlive/live/hls/49/live.m3u8
新疆卫视,http://59.36.182.134:9999/newlive/live/hls/50/live.m3u8
CCTV世界地理,http://59.36.182.134:9999/newlive/live/hls/100/live.m3u8
CCTV怀旧剧场,http://59.36.182.134:9999/newlive/live/hls/101/live.m3u8
CCTV风云剧场,http://59.36.182.134:9999/newlive/live/hls/102/live.m3u8
CCTV央视文化精品,http://59.36.182.134:9999/newlive/live/hls/103/live.m3u8
CCTV第一剧场,http://59.36.182.134:9999/newlive/live/hls/104/live.m3u8
CCTV风云音乐,http://59.36.182.134:9999/newlive/live/hls/105/live.m3u8
CETV早期教育,http://59.36.182.134:9999/newlive/live/hls/106/live.m3u8
广东科教,http://59.36.182.134:9999/newlive/live/hls/113/live.m3u8
广东珠江,http://59.36.182.134:9999/newlive/live/hls/114/live.m3u8
大湾区卫视,http://59.36.182.134:9999/newlive/live/hls/115/live.m3u8
广东影视,http://59.36.182.134:9999/newlive/live/hls/116/live.m3u8
广东民生,http://59.36.182.134:9999/newlive/live/hls/117/live.m3u8
广东少儿,http://59.36.182.134:9999/newlive/live/hls/118/live.m3u8
广东新闻,,http://59.36.182.134:9999/newlive/live/hls/119/live.m3u8

港·澳·台,#genre#

凤凰资讯高清,http://39.164.222.163:9901/tsfile/live/1009_1.m3u8#http://113.64.145.55:8081/hls/36/index.m3u8#http://113.222.43.131:8882/udp/239.76.246.8:1234#http://113.222.43.131:8882/udp/239.76.253.134:9000
凤凰中文高清,http://113.64.145.55:8081/hls/37/index.m3u8#http://113.222.43.131:8882/udp/239.76.246.7:1234#http://113.222.43.131:8882/udp/239.76.253.135:9000
鳳凰衛視中文台,http://play-flive.ifeng.com/live/06OLEGEGM4G.m3u8
鳳凰衛視資訊台,http://play-flive.ifeng.com/live/06OLEEWQKN4.m3u8
鳳凰衛視香港台, http://1.62.64.252/1.v.smtcdns.net/qctv.fengshows.cn/live/0701phk72.flv
香港衛視,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
香港衛視文旅台,http://ali-play.lezhibo.com:80/lezhibo/6ad788f1bbab4c689ecdc0d64a1e1601.m3u8
TVB翡翠台, http://183.237.246.14:9931/tsfile/live/1007_1.m3u8
TVB明珠台, http://183.237.246.14:9931/tsfile/live/1009_1.m3u8
TVB星河台,http://v2h.jdshipin.com/xinghe/xinghe.stream/chunklist.m3u8
TVB娛樂新聞台,http://v2h.jdshipin.com/enew/enew.stream/chunklist.m3u8
澳門衛視,https://live.mastvnet.com/lsdream/MSTV/1500/live.m3u8
澳亞衛視,https://live.mastvnet.com/lsdream/lY44pmm/2000/live.m3u8
民視HD,rtmp://f13h.mine.nu/sat/tv051 
中視HD,rtmp://f13h.mine.nu/sat/tv091 
華視HD,rtmp://f13h.mine.nu/sat/tv111 
台視HD,rtmp://f13h.mine.nu/sat/tv071
東森超視HD,rtmp://f13h.mine.nu/sat/tv331
MOMOTVHD,rtmp://f13h.mine.nu/sat/tv761
大立電視台,http://www.dalitv.com.tw:4568/live/dali/index.m3u8 
大愛電視1台,https://pulltv1.wanfudaluye.com/live/tv1.m3u8
大爱電視2台,https://pulltv2.wanfudaluye.com/live/tv2.m3u8 
番薯音樂台,http://61.216.67.119:1935/TWHG/E1/chunklist_w7058102.m3u8#http://61.216.67.119:1935/TWHG/E1/chunklist_w70581102.m3u8
星空衛視,http://vl15191373.imwork.net:8880/udp/239.93.1.10:2193
天映經典,http://171.108.239.92:8181/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
TVB功夫台,http://v2h.jdshipin.com/asia_action/asia_action.stream/chunklist.m3u8
TVB武俠台,http://1.62.64.252/0b926d37065dc656266be75dd9d25565.v.smtcdns.net/tx.flv.huya.com/src/1199632572132-1199632572132-7318565434771983384-2399265267720-10057-A-1703986510-1.flv
經典功夫台, http://cfss.cc/cdn/yy/1355002394.flv
經典影視台,http://ali.hlspull.yximgs.com/live/asdfg32516.flv
經典電影台,http://ali.hlspull.yximgs.com/live/asdfg32522.flv
東森電影HD,http://171.108.239.92:8181/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0
東森洋片HD,http://171.108.239.92:8181/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0
八大戲劇台HD,http://61.221.215.25:8800/hls/39/index.m3u8
八大綜合台HD,http://61.221.215.25:8800/hls/56/index.m3u8
八大第1台HD,http://61.221.215.25:8800/hls/55/index.m3u8
三立戲劇台,http://61.221.215.25:8800/hls/41/index.m3u8
AMC電影台,http://61.221.215.25:8800/hls/43/index.m3u8
探索亞洲,http://61.221.215.25:8800/hls/50/index.m3u8
動物星球,http://61.221.215.25:8800/hls/57/index.m3u8
緯來體育,https://hls.szsummer.cn/live/446035/playlist.m3u8?k=32f9ec7c13e4b390289143a8e1b2a898&t=1840341130
緯來精彩,http://61.221.215.25:8800/hls/48/index.m3u8
緯來日本,rtmp://f13h.mine.nu/sat/tv771
緯來育樂,rtmp://f13h.mine.nu/sat/tv701
ELEVEN體育1台,rtmp://f13h.mine.nu/sat/tv731 
ELEVEN體育2台,rtmp://f13h.mine.nu/sat/tv741
中國環球,http://live.cgtn.com/500/prog_index.m3u8
環球電視台,http://zb.xzxwhcb.com:9999/hls/world.m3u8 
美亞電視台,http://ottproxy2.ist.ooo/livehls/MOB-U1-NO/03.m3u8 
人間衛視,https://5ddce30eb4b55.streamlock.net/bltvhd/bltv1/playlist.m3u8
香港佛陀台,https://js1.amtb.cn/liveedge/_definst_/livetv/playlist.m3u8
生命電視台,http://61.216.67.119:1935/lifetv/lifetv.stream/manifest.m3u8
唯心電視台,http://mobile.ccdntech.com/transcoder/_definst_/vod164_Live/live/chunklist_w1177047531.m3u8 
民視新聞台HD,http://38.64.72.148:80/hls/modn/list/4012/chunklist1.m3u8
中旺電視台，http://38.64.72.148/hls/modn/list/4010/chunklist0.m3u8
大立電視台，http://www.dalitv.com.tw:4568/live/dali/index.m3u8
